date,Id,content,username,Like_Count,retweet_count,reply_count,followers_Count,month,day,weekday,year
2022-02-25 17:23:16+00:00,1.49726E+18,#greenwoodout,p_yakir,0,0,0,0,2,25,4,2022
2022-02-19 09:03:18+00:00,1.49496E+18,"This world is against boychild,men we are our own enemies.but I still believe it's not 💯 fucked up,he will be back soon
#Greenwood 
#greenwoodout 
#MUFC_FAMILY",MadollarKenny,2,0,1,0,2,19,5,2022
2022-02-14 18:01:59+00:00,1.49328E+18,"#freegreenwood 
#greenwoodout 
#Greenwood 
We demand our boy back.",MadollarKenny,0,0,0,0,2,14,0,2022
2022-02-13 17:33:55+00:00,1.49291E+18,@Nordic_Whales @greenwhalescoin #greenwoodout,samclay755,0,0,0,0,2,13,6,2022
2022-02-13 13:10:50+00:00,1.49285E+18,"#Oleout ✅
#Maguireout
#greenwoodout 
Will keep tweeting till they are all out.",ayinlahakorede,1,0,0,0,2,13,6,2022
2022-02-13 09:17:25+00:00,1.49279E+18,@Footballogue @SunSport J'espère qu'on sera aussi sévère avec lui qu'avec #greenwoodout,mozza_tom,0,0,0,0,2,13,6,2022
2022-02-12 14:02:35+00:00,1.4925E+18,"apart from the social menace he has become🤚⚰️, I'm so glad Greenwood's departure has allowed Sancho a place in the starting XI 🤝
#Greenwood 
#greenwoodout 
#ManchesterUnited",ewzername,2,0,0,0,2,12,5,2022
2022-02-12 13:59:37+00:00,1.4925E+18,@oooh2beagooner @ChesterfieldFC Facts COYP #unvaccinated #byebyeBoris #greenwoodout,RumoursNotts,0,0,0,0,2,12,5,2022
2022-02-12 07:56:02+00:00,1.49241E+18,How far with the #greenwoodout story?,isaackatney,0,0,0,0,2,12,5,2022
2022-02-12 07:03:17+00:00,1.49239E+18,"There is no more entertainment in soccer football. It has turn to a reality show where everyone want to show how stubborn they can be. #MUFC led the race. Thanks to #Rashford and #Greenwoodout, I now understand how to play with my livelihood.",ayinlahakorede,1,0,0,0,2,12,5,2022
2022-02-11 17:09:00+00:00,1.49218E+18,"Nike dejó caer a Mason Greenwood sin recibir un centavo en compensación, pero Man United aún debe pagar su salario de £ 75,000 a la semana a pesar de haberlo suspendido.
 vía https://t.co/CqRAn71tFG #MUFC #Nike #greenwoodout 
[@ChrisWheelerDM] https://t.co/hvRzY6mckQ",eliamvl1,18,2,2,1,2,11,4,2022
2022-02-11 10:29:37+00:00,1.49208E+18,"Someone Kicks a CAT

Suddenly we Forgot...

Someone RAPED a Woman.
#Zoumacat #CatsLivesMatter #Greenwood #greenwoodout",tsmanala90,0,0,0,0,2,11,4,2022
2022-02-11 02:06:36+00:00,1.49196E+18,like Daniel James.... hehee @utdfocusid #ManUtd #greenwoodout,baptistaaryo,0,0,0,0,2,11,4,2022
2022-02-10 09:42:17+00:00,1.49171E+18,pretty much everyone thinks a cats life is more valuable than a young woman’s 👀👀 #Zouma #greenwoodout,HarleySummers20,0,0,0,0,2,10,3,2022
2022-02-10 08:03:58+00:00,1.49168E+18,Are you sure this is all about Cat protection? Or is this something about Black people? First is was #greenwoodout now it's #KurtZoumaAnimalAbuser. https://t.co/AGjci69OtZ,isaackatney,0,0,2,0,2,10,3,2022
2022-02-10 06:25:55+00:00,1.49166E+18,@GMB @ranvir01 @kategarraway @benshephard Here’s what you are waking up to today today it’s all about Wayne Rooney for the last couple of weeks it’s all been about footballers have no respect for women and animals #Wayne #Zouma #greenwoodout #Mendy The list goes on and on and broke #lockdown rules as well #GMB https://t.co/vpMx7kxQ4O,johnand68038424,6,0,1,0,2,10,3,2022
2022-02-10 05:51:35+00:00,1.49165E+18,Join @articwriters here #NFTGiveaways #NFTartists #greenwoodout #WritingCommunity https://t.co/LI1v8LKa48,kulesudaice,4,4,0,0,2,10,3,2022
2022-02-10 01:20:07+00:00,1.49158E+18,"i ordered a greenwood shirt before the alligations came out. I just recieved the kit today and was wondering if i still am able to get a new kit for free. Do i also have to return the shirt, or do i get to get a new kit and his kit? pls help @ManUtd #greenwoodout",chelshitteh,0,0,0,0,2,10,3,2022
2022-02-09 20:37:34+00:00,1.49151E+18,"Y’all weird saying where was this same outrage when Greenwood’s rape case broke like his club didn’t instantly drop him and he got taken into custody, the internet was also rife with #greenwoodout. 

Anything to justify being wicked to animals lol . 
Cat 1 - 0 Nigerians .",tochi_bernice,0,0,0,0,2,9,2,2022
2022-02-09 16:25:11+00:00,1.49145E+18,https://t.co/7dIvZv6xIQ #shibainu #Buhari #AfricansAndAfricanAmericans #greenwoodout,Leonardoodinaka,0,0,0,0,2,9,2,2022
2022-02-09 08:40:10+00:00,1.49133E+18,"Sigs at Everton, Mendy at Man City, Greenwood and now Zouma kicking cats.. #footballers #Mendy #Zouma #greenwoodout #masongreenwood #behavior #resposibility",kaykay_chauhan,0,0,0,0,2,9,2,2022
2022-02-08 23:14:29+00:00,1.49119E+18,"What greenwood was supposed to do for his babe Our Oxlade has done it 🤲
 #oxlade #greenwoodout",heis_r,2,0,0,0,2,8,1,2022
2022-02-08 20:53:32+00:00,1.49115E+18,Fucking our generation ballers are proving to be trash humans #greenwoodout #ZoumaOut #mendyout,zueiiz,0,0,0,0,2,8,1,2022
2022-02-08 19:57:32+00:00,1.49114E+18,"The #PremierLeague need looking at, all these recent players breaking the law truly believe that this take and do what you want and still play Football but its not happening! Where are the punishments for at least letting the football world down!?! #ZoumaOut #greenwoodout",BreakMeditation,10,4,1,0,2,8,1,2022
2022-02-08 12:05:08+00:00,1.49102E+18,"Man City’s Mendy locked up for raping 🙀

Man Utd ‘s Greenwood arrested for demanding 🙀

Kurt Zouma free to play after kicking his 🙀

The world of football needs to respect all 🙀’s #KurtZoumaAnimalAbuser #Mendy 
#greenwoodout",SimonSpys,0,0,0,0,2,8,1,2022
2022-02-08 10:43:15+00:00,1.491E+18,@UnitedPeoplesTV I really don’t think United-fans have should say anything ’bout this🙄 #greenwoodout,Icemanofsweden,0,0,0,0,2,8,1,2022
2022-02-08 09:36:33+00:00,1.49098E+18,"Manchester United’s Greenwood, will no longer be sponsored by Nike
https://t.co/wXCa8xK7me

@ManUtd @masongreenwood @Nike @AbhiUp3 @premierleague #ManchesterUnited #greenwoodout #ManUtd #MUFC #EPL https://t.co/IPDPm1ZnKE",primetvindia,1,0,0,0,2,8,1,2022
2022-02-08 09:27:52+00:00,1.49098E+18,"@bryttarinda Thats my man
#maugireout, #GlazersOut ,#greenwoodout",thelasttawah,1,1,1,0,2,8,1,2022
2022-02-07 23:16:19+00:00,1.49083E+18,"@PAdugout Terminate his contract @ManUtd , we don’t need a rapist in our team. #GGMU #greenwoodout",reddevilrooney,0,0,0,0,2,7,0,2022
2022-02-07 19:20:00+00:00,1.49077E+18,#greenwoodout,p_yakir,0,0,0,0,2,7,0,2022
2022-02-07 18:00:23+00:00,1.49075E+18,@utdreport @TheAthleticUK The worst is yet to come sadly. A #manutd cover up is looking to be very likely. When the shit hits the fan it will be very damaging to our club.Hopefully @manutd will deal with accordingly before news breaks. #greenwoodout If multiple coverups&amp;victims it will be hard to forgive,satoshis_dog,0,0,0,1,2,7,0,2022
2022-02-07 17:55:14+00:00,1.49075E+18,@utdreport @TheAthleticUK And soon hopefully no longer a @ManUtd player - biggest disgrace we’ve ever had don the shirt. #greenwoodout,satoshis_dog,0,0,0,0,2,7,0,2022
2022-02-07 16:52:50+00:00,1.49073E+18,"Hey @ManUtd 

Announce @masongreenwood to Prison!!!

#Transfers #United #Greenwood #GreenwoodOut #PrisonFC",RyanCommins,0,0,0,0,2,7,0,2022
2022-02-07 16:38:46+00:00,1.49073E+18,"I feel for this poor Harriet.

Will they make an example of #greenwood or will it go the same route as whatever happened to the Cristiano Ronaldo Rape charge?

Pretty sure #Ronaldo was never proven innocent or guilty…rather that his lawyers made it disappear?

#greenwoodout",kettleinho,2,0,2,0,2,7,0,2022
2022-02-07 15:35:50+00:00,1.49071E+18,"#Nike původně spolupráci pouze přerušilo, nyní se ale firma rozhodla partnerství kompletně ukončit. #GreenwoodOUT",DavidPletanek,7,0,0,0,2,7,0,2022
2022-02-07 13:28:40+00:00,1.49068E+18,"Mason Greenwood will no longer be sponsored by Nike going forward after his arrest and subsequent bail. ❌

As per a Nike spokesperson: ""Mason Greenwood is no longer a Nike athlete."" [@TheAthleticUK]

#TheGoalpostNews #Greenwood #MUFC #MUlive #ManchesterUnited #Nike #GreenwoodOut https://t.co/tU8bzsRZzf",TGoalpost,3,0,1,0,2,7,0,2022
2022-02-06 13:07:59+00:00,1.49031E+18,@AnneMarie #GreenwoodOut💔,UtdNanu,0,0,0,0,2,6,6,2022
2022-02-05 18:46:03+00:00,1.49003E+18,#Greenwood has “beefed up” his security because he knows society doesn’t take too kindly to “alleged” #perverted pigs! 😂 #ManUtd #greenwoodout,Rosepetal98_,1,0,0,0,2,5,5,2022
2022-02-05 09:50:47+00:00,1.4899E+18,Good luck to the #greenwoodout army today @cornishsean70  have you travelled my friend,doddsy35,0,0,0,0,2,5,5,2022
2022-02-05 08:00:25+00:00,1.48987E+18,MAN UTD ARE A JOKE!! LINGARD AND MASON GREENWOOD SITUATION IS CRAZY!! Ja... https://t.co/UOwrL234Ie #Greenwood #greenwoodout #lingard #ManUtd,PureFromH,1,0,0,0,2,5,5,2022
2022-02-04 23:00:23+00:00,1.48974E+18,Shit happens! I´m proud of the players after a disturbing week. #mufc #facup #munmid #elanga ❤️ #greenwoodout,Ulldotten40,0,0,0,0,2,4,4,2022
2022-02-04 20:20:36+00:00,1.4897E+18,"Greenwood was released on bail pending further investigation on Wednesday, but the star has not been seen since.
He appears to have toughened up security at his luxury mansion in Bowdon, Greater Manchester, after being released on bail. ##greenwoodout #ManUtd",RNikhilesh31,17,5,0,0,2,4,4,2022
2022-02-04 19:55:33+00:00,1.48969E+18,"She said no Mason, she said no #MUNMID #greenwoodout",Darrenskhjones,0,0,0,0,2,4,4,2022
2022-02-04 19:43:53+00:00,1.48969E+18,This is absolutely abhorrent 😡 #greenwoodout,stokes_303,0,0,0,0,2,4,4,2022
2022-02-04 16:43:06+00:00,1.48964E+18,MAN UTD ARE A JOKE!! LINGARD AND MASON GREENWOOD SITUATION IS CRAZY!! Ja... https://t.co/UOwrL234Ie #Greenwood #greenwoodout #lingard #ManUtd,PureFromH,0,0,0,0,2,4,4,2022
2022-02-04 15:01:53+00:00,1.48962E+18,"Harriet Robson breaks silence amidst investigation; takes a break from social media

See more: https://t.co/LL3GhDAAiT

#HarrietRobson #MasonGreenwood #GreenwoodOUT",ReadScoops,0,0,0,0,2,4,4,2022
2022-02-04 11:09:21+00:00,1.48956E+18,"Non cest abusé 
😅😅😅😅
#Mendy 
#greenwoodout https://t.co/nO6ur6fkbm",nelson46199052,0,0,0,0,2,4,4,2022
2022-02-04 10:49:31+00:00,1.48955E+18,"did you know this facts about football?
https://t.co/NegQb8WQ7a
#Barcelona #RealMadrid #LiverpoolFC #FCBarcelona #greenwoodout #Messi #ronaldmolendijk #Salah https://t.co/7ZVEl2aJWh",mbarek62914719,0,0,0,0,2,4,4,2022
2022-02-04 10:08:56+00:00,1.48954E+18,"The last thing we should be worried about is Mason Greenwood's career he sh!t he's own pants, Fvck Gender Based Violence ,No means no #greenwoodout",Tafadzwatifah97,0,0,0,0,2,4,4,2022
2022-02-04 07:31:32+00:00,1.4895E+18,I have not seen a professional that plays with his job like Mason Greenwood. Whereas there are so many talented players out there. #GreenwoodOut #MUFC,ayinlahakorede,1,0,0,0,2,4,4,2022
2022-02-04 06:13:21+00:00,1.48948E+18,"Mason Greenwood's accuser breaks her silence
https://t.co/KfYFDeWYWH 
#PremierLeagueDarts #Premier #eplas #EPL #ManUtd #ManUnited #ManchesterUnited #Greenwood #greenwoodout #masongreenwood #MasonGreenwoodOUT",SportsDias,0,0,0,0,2,4,4,2022
2022-02-04 06:02:40+00:00,1.48948E+18,Terminate rapist Mason Greenwood's contract immediately @ManUtd #mufc him and his rapust fan base are too disgusting and should be thanos snapped #ManUtd #Greenwood #greenwoodout,mwk360,0,1,0,0,2,4,4,2022
2022-02-03 20:18:52+00:00,1.48933E+18,"@markgoldbridge Mason Greenwood should be sacked immediately if his club is a serious establishment... #greenwoodout
 https://t.co/U0keY1ZdrT",MUtd07,4,0,1,0,2,3,3,2022
2022-02-03 20:17:56+00:00,1.48933E+18,"Mason Greenwood should be sacked immediately if his club is a serious establishment... #greenwoodout
 https://t.co/U0keY1ZdrT",MUtd07,4,0,1,0,2,3,3,2022
2022-02-03 20:02:17+00:00,1.48933E+18,"Post getting bail on sexual assault case, Mason Greenwood bumps up security outside Cheshire home @masongreenwood 

See more: https://t.co/LL3GhDAAiT

#MasonGreenwood #GreenwoodOUT #HarrietRobson",ReadScoops,0,0,0,0,2,3,3,2022
2022-02-03 18:07:05+00:00,1.4893E+18,#MasonGreenwoodOUT #greenwoodout,AI79341481,0,0,0,0,2,3,3,2022
2022-02-03 17:04:35+00:00,1.48928E+18,"I got an email from United Direct this morning offering to exchange my Mason Greenwood shirt for a different one free of charge. I am so relieved, I didn't know what to do with it! 

#GreenwoodOut 🖕🏻",miss_sparkles11,48,0,10,2,2,3,3,2022
2022-02-03 16:42:54+00:00,1.48928E+18,#greenwoodout,serena_whocares,1,0,0,0,2,3,3,2022
2022-02-03 16:33:47+00:00,1.48928E+18,"Since the allegations against #ManchesterUnitedFC  and England international footballer Mason Greenwood have come to light, people have been asking if football is about to have its #MeToo moment. It might be. #greenwoodout",wtx_EU_news,2,0,0,0,2,3,3,2022
2022-02-03 16:32:00+00:00,1.48928E+18,"A Premier League source told Sportsmail:' They just turn a blind eye to it. Why, for example, is a coach or sporting director going to do anything to upset a star player? It’s just not going to happen.'

#Greenwood #greenwoodout #metoo 
#alexferguson https://t.co/i2jgSGDk4A",WtxNews,3,2,0,0,2,3,3,2022
2022-02-03 13:18:06+00:00,1.48923E+18,"Greenwood hires bodyguards after release Ronaldo Sancho happy reaction https://t.co/YoGGv5KjpS 

#ManchesterUnited #ManUtd #masongreenwood #Greenwood #greenwoodout #harrietrobson https://t.co/rRZmm2btHj",KennyDo1,4,0,0,0,2,3,3,2022
2022-02-03 12:18:06+00:00,1.48921E+18,What happened to Harriet Robsons Instagram account?? It’s gone all of a sudden? #harrietrobson #harriet #greenwoodout #Greenwood,Bjorkman7,1,0,1,0,2,3,3,2022
2022-02-03 11:15:32+00:00,1.4892E+18,"what's problem with women🧐???
https://t.co/q7Zm9TcAXf
#EGLD #Mendy #Greenwood #greenwoodout #ManCity #ManUnited #ManUtd #LeagueOne #ViolenceAgainstWomen",mbarek62914719,0,0,0,0,2,3,3,2022
2022-02-03 11:13:53+00:00,1.4892E+18,"what's the problem the players to premier league with women!!!!😮‍💨💔
https://t.co/q7Zm9TcAXf
#EGLD #Mendy #Greenwood #greenwoodout #ManCity #ManUnited #ManUtd #LeagueOne https://t.co/LJTih669Nt",mbarek62914719,0,0,0,0,2,3,3,2022
2022-02-03 09:51:15+00:00,1.48917E+18,"check link😱💔
https://t.co/LNPxVZPbpp
#greenwoodout #greenwoodout #ManUtd #Violence https://t.co/lpnWDtZGoZ",mbarek62914719,0,0,0,0,2,3,3,2022
2022-02-03 09:49:07+00:00,1.48917E+18,"Que maravilla 😊
#greenwoodout 

https://t.co/TLS8D2DpL3",ruben_aspas,0,0,0,0,2,3,3,2022
2022-02-03 09:38:35+00:00,1.48917E+18,"When are we starting the crowdfunding re: @PeterObi ‘s presidency? Please who is in charge? Let's start now! The mission is to rescue Nigeria.

#QuantoMaisVidaMelhor #Whitelist #Eminem #Mourinho #EndSARS #greenwoodout #AsheOlengBaba #GuineaBissau #Aatmanirbhar",destinychukwu61,3,1,1,0,2,3,3,2022
2022-02-03 09:38:05+00:00,1.48917E+18,@lnstantFoot #greenwoodout,LigonyJ,0,0,0,0,2,3,3,2022
2022-02-03 09:21:32+00:00,1.48917E+18,Mason Greenwood suspended from England team @sportscliffs https://t.co/2jgQuEzVSJ #greenwoodout #greenwood #sportscliffs https://t.co/zeHxXtbFdL,sportscliffs,1,0,0,0,2,3,3,2022
2022-02-03 09:11:06+00:00,1.48916E+18,"You expect everyone to ask for your account number and send you money😎 did you render a service to the general public or you’re just a lowkey thief 😒 

#greenwoodout #Lagos",iamblackfab,0,0,0,0,2,3,3,2022
2022-02-03 08:57:17+00:00,1.48916E+18,"You cant solve Expansion in Mathematics 

But you don dey expand leg well from 100 level😂

Okay o😂..#reducecryptotax #greenwoodout",Cuppytee,4,0,0,0,2,3,3,2022
2022-02-03 08:48:46+00:00,1.48916E+18,Hope they throw the book at him! Boy thought just because of his career and money he had the right to beat and rape someone he supposedly loved!? They will show you some love behind bars! #greenwoodout #sick https://t.co/CI5QnEM3gq,Djfoldy69,1,0,0,0,2,3,3,2022
2022-02-03 08:37:46+00:00,1.48916E+18,"MU tak cukup hanya menarik merchandise Mason Greenwood dari storenya.

Pihak klub memberikan konpensasi untuk para fans yang ingin menukar jersey bertuliskan nama Greenwood, dengan jersey baru secara gratis.

Mason Greenwood, riwayat mu kini 😪

#ManUnited #greenwoodout https://t.co/GfUlvW1TjS",sport7trans7,71,7,4,1,2,3,3,2022
2022-02-03 08:27:34+00:00,1.48915E+18,#greenwoodout,jaspbay,0,0,0,0,2,3,3,2022
2022-02-03 08:15:29+00:00,1.48915E+18,"وتستمر العقوبات على الإنجليزي
❌👨‍⚖️

#الدوري_الانجليزي #جرينوود #greenwoodout https://t.co/nzVXEcD8rU",almodarajtv,0,0,0,0,2,3,3,2022
2022-02-03 07:52:02+00:00,1.48914E+18,"the last news about greenwood ,out of egeland time and more check link to know
https://t.co/LNPxVZPbpp
#greenwoodout #Greenwood #ManUnited #ManUtd #EGLD #Violence https://t.co/eohEpKnUY0",mbarek62914719,0,0,0,0,2,3,3,2022
2022-02-03 06:18:40+00:00,1.48912E+18,"2 Days to Go
#Maguire
#Diallo
#DeGea
#JackieChan
#Greenwood 
#greenwoodout https://t.co/tjbb1AFZ9k",United_ken,4,1,0,0,2,3,3,2022
2022-02-03 05:43:12+00:00,1.48911E+18,Manchester united has unfollowed Greenwood. Does this mean he isn't a united player then #greenwoodout https://t.co/FfBFkzajSj,jaydn3213,2,0,1,0,2,3,3,2022
2022-02-03 02:26:23+00:00,1.48906E+18,"Setelah kang Mason Greenwood di Coret di Game Fifa 22. Sekarang giliran kang Sancho yang popularitasnya di naikan Fifa 😅🤭.

#greenwoodout #fifamobile22 https://t.co/VGzOLQ8KQe",Muhammad_Abudy,1,0,0,0,2,3,3,2022
2022-02-03 01:45:12+00:00,1.48905E+18,"#greenwoodout #greenwood 

Ummm idk if it's true https://t.co/wsQsBzuier",DeanFra61376729,1,0,0,1,2,3,3,2022
2022-02-02 21:01:40+00:00,1.48898E+18,@FabrizioRomano #GreenwoodOut!!!!!,shiva7oct,0,0,0,0,2,2,2,2022
2022-02-02 19:26:21+00:00,1.48896E+18,"https://t.co/Qdf7XSBdV1
#Greenwood #greenwoodout",mbarek62914719,1,0,0,0,2,2,2,2022
2022-02-02 18:46:19+00:00,1.48895E+18,"I’m sorry but all this teaches young men is that, “hey you’ll probably get away with it”. #greenwoodout",SteveLewisCrowe,0,0,0,0,2,2,2,2022
2022-02-02 18:41:13+00:00,1.48895E+18,"Manchester United have said Greenwood would not be returning to training or matches until further notice. 

https://t.co/XIVAqVuJoo

#Greenwood #ManUtd #greenwoodout",wtx_EU_news,0,0,0,0,2,2,2,2022
2022-02-02 18:12:40+00:00,1.48894E+18,"Harriet Robson refollowed Greenwood after his release on bail. What is going on?https://t.co/eSVfBDOIPJ

#Mason_Greenwood #Greenwood #greenwoodout #ManchesterUnited #ManUtd https://t.co/AkwP6gQqyF",KennyDo1,6,0,0,2,2,2,2,2022
2022-02-02 17:27:33+00:00,1.48893E+18,"There isn’t much information on Mason Greenwood net worth – but he’s paid £75,000 per week at Manchester United.

#greenwoodout #Greenwood   #MeToo",wtxnewsusa,1,2,0,0,2,2,2,2022
2022-02-02 17:25:00+00:00,1.48893E+18,"Since his arrest, he has been removed from FIFA products and taken out the active squads in FIFA 22 and suspended from appearing in FIFA Ultimate Team packs and Ultimate Draft.

#Greenwood #greenwoodout #MeToo",wtxnewsusa,0,1,0,0,2,2,2,2022
2022-02-02 17:15:03+00:00,1.48892E+18,"Greater Manchester Police said Greenwood was arrested after the force “became aware of online social media images and videos posted by a woman reporting incidents of physical violence”.

#Greenwood #greenwoodout #MeToo",wtxnewsusa,1,2,1,0,2,2,2,2022
2022-02-02 17:03:48+00:00,1.48892E+18,"#USA News Briefing 02/02/2022
⠀⠀⠀
Today's 3 Main Headlines

#NEWARK #usanewstoday #greenwoodout  #WinterStorm #JeffZucker #cnn https://t.co/m87q0PUEOE",wtxnewsusa,1,0,1,0,2,2,2,2022
2022-02-02 16:40:38+00:00,1.48892E+18,"الهرمونات تعمل اكتر من كده..
الواد خرج ساعتين رجعت عملتله فولو تاني ومش بعيد تلاقيهم علي سرير واحد دلوقتي..

ومين اللي لبس في الحيط !؟
احنا 🙅‍♂️🤓
يعملوها العيال ويقع فيها مانشيستر !!

ما كان من الاول يا جرين غباوة كنت راضيتها ولا اديتها وخلصت الليلة يا طفل 
#greenwoodout #ManUtd https://t.co/Gb6fbekoty",Ahmed_kh_yhia,5,0,3,0,2,2,2,2022
2022-02-02 16:30:22+00:00,1.48891E+18,Akcja z Has i Masonem przypomina mi to co się działo z Maddy i Natem w #Euphoria #EuphoriaSeason2 #greenwoodout,PlayboiLingard,0,0,0,0,2,2,2,2022
2022-02-02 16:14:52+00:00,1.48891E+18,"David De Gea is Manchester United Player of the Month for January 
#Manchester United 
#FUTA
#greenwoodout",United_ken,2,0,0,0,2,2,2,2022
2022-02-02 16:12:23+00:00,1.48891E+18,"MASON GREENWOOD YOU DIRTY RAT!! MAN UNITED VS MIDDLESBROUGH PREVIEW 🔰 

https://t.co/1hvd93dWBD via @YouTube 

#mufc #ManUtd #ManUnited #ManchesterUnited #Middlesbrough #FACup #greenwoodout #Greenwood #Masongreenwood #TransferTalk #TransferWindow #Transfers #Ronaldo",deej_300,3,2,0,0,2,2,2,2022
2022-02-02 16:03:20+00:00,1.48891E+18,This is bullshit. C**T shouldn't even be on the pitch 🤬🙄 #FM22 #greenwoodout https://t.co/NaCqRyXMjA,simplefaust,0,0,0,0,2,2,2,2022
2022-02-02 15:48:49+00:00,1.4889E+18,"Mason Greenwood has been released on bail after being arrested on suspicion of rape. The Manchester United footballer was arrested on suspicion of assault on Sunday following allegations on Instagram. 

#Greenwood #greenwoodout #MeToo https://t.co/WgIjc1Fuya",wtxnewsusa,6,4,1,1,2,2,2,2022
2022-02-02 15:20:22+00:00,1.4889E+18,"After being arrested yesterday, Mason Greenwood released on bail today

See here: https://t.co/LL3GhDAAiT

#MasonGreenwood #GreenwoodOUT #HarrietRobson",ReadScoops,1,0,0,0,2,2,2,2022
2022-02-02 14:39:51+00:00,1.48888E+18,"Mason Greenwood:  Manchester United footballer released on bail pending further investigation. If you want to know:
✅What is written in Greenwood's statement
✅Current Situation in Manchester United
https://t.co/M6ywS8Sw48

#ManchesterUnited #Manchester #Greenwood #greenwoodout",league11_in,0,1,0,0,2,2,2,2022
2022-02-02 14:25:59+00:00,1.48888E+18,"Polisi Bebaskan Greenwood Atas  Kasus Kekerasan kepada Kekasihnya @masongreenwood @ManUtd_ID
#Greenwood #greenwoodout #MasonGreenwoodOUT #masongreenwood #ManchesterUnited
https://t.co/Vhf1UQtFEE",faktaidn_,0,0,0,0,2,2,2,2022
2022-02-02 14:21:57+00:00,1.48888E+18,"United's harsh decision on Greenwood despite on bail Declan Rice to Manc... https://t.co/3LXG33u3C6 

#Greenwood #masongreenwood #greenwoodout #ManchesterUnited #ManUtd https://t.co/lOfS1Gh4xK",KennyDo1,1,0,0,0,2,2,2,2022
2022-02-02 14:00:01+00:00,1.48887E+18,https://t.co/EclOjGX34K #kulitbundar #Greenwood  #greenwoodout,kulitbundar2010,0,0,0,0,2,2,2,2022
2022-02-02 13:49:26+00:00,1.48887E+18,So turns out the most interesting transfer of this window has been Mason Greenwood. United to HMP Manchester #Greenwood #greenwoodout #DeadlineDay,waindogg,0,0,0,0,2,2,2,2022
2022-02-02 13:02:15+00:00,1.48886E+18,"Mason Greenwood granted bail on charges of rape, assault, death threats

#masongreenwood #ManchesterUnited #Greenwood #greenwoodout #football 

https://t.co/crKveFXX4D https://t.co/5tSS1YWh4e",thenewztub,1,0,0,0,2,2,2,2022
2022-02-02 12:33:25+00:00,1.48885E+18,9 bijik pun takde greenwood #GreenwoodOut,HaziqShaf,1,0,0,0,2,2,2,2022
2022-02-02 12:20:00+00:00,1.48885E+18,Wondering what’s gonna happen to Greenwood’s career #greenwoodout,ManuelManikMan1,0,0,1,0,2,2,2,2022
2022-02-02 11:54:17+00:00,1.48884E+18,"Greenwood Freed? wow
https://t.co/LqZ66MxBuH
#greenwoodout",everyevery_ng,2,1,0,0,2,2,2,2022
2022-02-02 11:43:57+00:00,1.48884E+18,Le joueur avait été arrêté et placé en garde à vue dimanche après-midi pour des chefs d'accusation de viol et agression. Il a été visé depuis par de nouvelles accusations d'agression sexuelle et de menaces de mort. #MUFC #MUFC_FAMILY #greenwoodout,SwisschesterUtd,0,0,0,0,2,2,2,2022
2022-02-02 11:43:46+00:00,1.48884E+18,@utdfocusid #greenwoodout .....biar ruang ganti lebih kondusif.....,Danyjogja761,0,0,0,0,2,2,2,2022
2022-02-02 11:33:47+00:00,1.48884E+18,"Mason Greenwood has been released on bail.

Greater Manchester Police: ""A 20-year-old man arrested on suspicion of the rape and assault of a woman has been released on bail pending further investigation.""

#TheGoalpostNews #Greenwood #MUFC #GreenwoodOut #ManchesterUnited https://t.co/xdSTV4U7RE",TGoalpost,0,0,0,0,2,2,2,2022
2022-02-02 11:27:42+00:00,1.48884E+18,"My best news today:
MG11 has been released on bail. I'm more  than happy rn. 😭😍🙏
#greenwoodout #MUFC",AdesuyiAdedayo,3,0,0,0,2,2,2,2022
2022-02-02 11:26:13+00:00,1.48884E+18,"@EAFIFAMOBILE @EAHelp for me you did the right thing by removing #greenwood  card #greenwoodout 

But you are doing a wrong thing if you are replacing him with Sancho.. there were lot of questions thrown around only in the last hour there was a confirmation given. People like me had saved up",roaronreddevils,0,0,1,0,2,2,2,2022
2022-02-02 11:23:00+00:00,1.48884E+18,All these people saying “I hope he’s learnt his lesson” You need to have a look at yourselves and ask yourself why you think it’s ok to believe celebrities don’t get punished? He’s not been let off or released he’s out on bail and he will be punished #DomesticAbuse #greenwoodout,zayneswrld,1,0,0,0,2,2,2,2022
2022-02-02 11:16:59+00:00,1.48883E+18,"He got out of prison on bail🙃if you don't have any idia about story check link to know,by the way content is in arabic languge traduite it

https://t.co/Qdf7XSBdV1
#greenwoodout #Greenwashing",mbarek62914719,0,0,0,0,2,2,2,2022
2022-02-02 11:16:25+00:00,1.48883E+18,Greenwood has been released on bail #Greenwood #greenwoodout #PrisonFC #GlazersOut #MUFC https://t.co/s8kobP8R5B,dfkenny01,3,1,0,0,2,2,2,2022
2022-02-02 11:11:13+00:00,1.48883E+18,"Greenwood freed on bail, investigation on alleged rape and assault continues •• READ MORE: https://t.co/Qjmmrhtsb7

#greenwoodout Arrested Rapist Arrest #DomesticAbuse #greenwood #MaritalRape https://t.co/aoY546hRFI",GhanaTalksRadio,0,0,0,0,2,2,2,2022
2022-02-02 11:09:24+00:00,1.48883E+18,Joke! Hope justice will be served! Make an example out of him.  #greenwoodout,Chev_Luck,0,0,0,0,2,2,2,2022
2022-02-02 11:05:28+00:00,1.48883E+18,Mason Greenwood has been released on bail so the current evidence isn’t enough to charge him then? Have people jumped to conclusions too quickly? @talkSPORT #masongreenwood #greenwoodout #greenwood #mufc #ManUtd,centristjim1,0,1,1,0,2,2,2,2022
